dataset,variant,seed,accuracy,accuracy_ci_low,accuracy_ci_high,macro_f1,macro_f1_ci_low,macro_f1_ci_high,weighted_f1,precision_macro,recall_macro,params,latency_ms,fps,model_file_size_mb,pth_model_size_mb,onnx_model_size_mb,tensorrt_engine_size_mb,tensorrt_version,trtexec_available,tensorrt_conversion_status,tensorrt_parity_status,tensorrt_command,onnx_path,tensorrt_engine_path,macs,flops_approx,thop_params,flops_status,onnx_export_status,onnx_parity_status,tensorrt_command_file,deployment_stats_path,onnx_max_abs_diff,onnx_argmax_match
asl_dataset,ablation_plain_mlp,42,0.8481848184818482,0.8085808580858086,0.8877887788778878,0.8098704025244597,0.7579726521216907,0.8458003712437305,0.8337874513482821,0.8432932147217861,0.8179330590044875,171292,0.2025709999725222,4936.540769091553,0.6563072204589844,0.6563072204589844,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed42.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed42.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_ablation_plain_mlp_seed42.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_ablation_plain_mlp_seed42.csv,,
asl_dataset,ablation_plain_mlp,2024,0.8877887788778878,0.8481848184818482,0.924092409240924,0.859440155905504,0.8092902379252175,0.8973781802111286,0.8845135707329936,0.8929871948779512,0.8568938997510427,171292,0.210944999998901,4740.572187087675,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2024.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_ablation_plain_mlp_seed2024.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_ablation_plain_mlp_seed2024.csv,,
asl_dataset,ablation_plain_mlp,2025,0.8514851485148515,0.8085808580858086,0.8877887788778878,0.8101499082821605,0.7586264938387082,0.8430539763373068,0.8386348988337176,0.8226190476190477,0.8185154131582705,171292,0.203097999910824,4923.73140276654,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed2025.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_ablation_plain_mlp_seed2025.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_ablation_plain_mlp_seed2025.csv,,
asl_dataset,ablation_plain_mlp,3407,0.6666666666666666,0.6105610561056105,0.7227722772277227,0.5745152109387665,0.5247566993297057,0.6149494519953702,0.615990634668582,0.6228065440689833,0.6180880627309199,171292,0.215786000189837,4634.220937040647,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed3407.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_ablation_plain_mlp_seed3407.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_ablation_plain_mlp_seed3407.csv,,
asl_dataset,ablation_plain_mlp,1234,0.8547854785478548,0.8151815181518152,0.8943894389438944,0.8316457073468008,0.7769283647596105,0.8689653864952512,0.8508929856050936,0.8655584990406419,0.8293755847327277,171292,0.2039890000014566,4902.225119946956,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\ablation_plain_mlp_seed1234.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_ablation_plain_mlp_seed1234.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_ablation_plain_mlp_seed1234.csv,,
asl_dataset,plus_normalization,42,0.8613861386138614,0.8250825082508251,0.8976897689768977,0.8455087790251047,0.7917649581522637,0.8810823243034587,0.8597721359097505,0.8604478854478854,0.8445048998620427,171292,0.2068220000364817,4835.075571378325,0.6563072204589844,0.6563072204589844,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed42.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed42.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_normalization_seed42.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_normalization_seed42.csv,,
asl_dataset,plus_normalization,2024,0.8646864686468647,0.8250825082508251,0.9042904290429042,0.819933115553825,0.7686800202107235,0.8572414419518507,0.8558725864218232,0.8283983873269588,0.8278994814709101,171292,0.2093910000985488,4775.754447561523,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2024.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_normalization_seed2024.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_normalization_seed2024.csv,,
asl_dataset,plus_normalization,2025,0.8877887788778878,0.8481848184818482,0.9207920792079208,0.8709557114381496,0.8240411662450055,0.9008036883819168,0.885645357378625,0.8798089311482169,0.8710470085470086,171292,0.2077609999105334,4813.22288798486,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed2025.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_normalization_seed2025.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_normalization_seed2025.csv,,
asl_dataset,plus_normalization,3407,0.8415841584158416,0.801980198019802,0.8811881188118812,0.8102045829782452,0.7631352921540687,0.8483460773581796,0.8351405469688071,0.8375110883514244,0.815165984808842,171292,0.2024359998176805,4939.832840505777,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed3407.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_normalization_seed3407.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_normalization_seed3407.csv,,
asl_dataset,plus_normalization,1234,0.8910891089108911,0.8547854785478548,0.924092409240924,0.8738987716862932,0.8235527693968504,0.9073357973758291,0.8886738253782447,0.8859923806352377,0.8720059702202558,171292,0.2068089999374933,4835.379506221892,0.6563262939453125,0.6563262939453125,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_normalization_seed1234.engine,170496.0,340992.0,171292.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_normalization_seed1234.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_normalization_seed1234.csv,,
asl_dataset,plus_positional_encoding,42,0.8778877887788779,0.8415841584158416,0.9141914191419142,0.867797140783425,0.8202228339902818,0.8987241306694478,0.87707442782276,0.8741224053724055,0.8683144236715666,353116,0.2065029999357648,4842.544661874461,1.3502311706542969,1.3502311706542969,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed42.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed42.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_positional_encoding_seed42.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_positional_encoding_seed42.csv,,
asl_dataset,plus_positional_encoding,2024,0.9306930693069309,0.900990099009901,0.9570957095709572,0.91741360058236,0.8821481662489155,0.9455775683823184,0.9295916728016514,0.9326118326118326,0.920375259660974,353116,0.2382389997364953,4197.465574931274,1.3502521514892578,1.3502521514892578,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2024.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_positional_encoding_seed2024.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_positional_encoding_seed2024.csv,,
asl_dataset,plus_positional_encoding,2025,0.9273927392739274,0.8976897689768977,0.9537953795379538,0.9160355426479976,0.8744682512802251,0.9437035730534928,0.925036645588488,0.919023238666096,0.9199350252921682,353116,0.2104200000758282,4752.399960268195,1.3502521514892578,1.3502521514892578,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed2025.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_positional_encoding_seed2025.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_positional_encoding_seed2025.csv,,
asl_dataset,plus_positional_encoding,3407,0.858085808580858,0.8184818481848185,0.8976897689768977,0.8432129858445647,0.8024313303323306,0.8760223764048921,0.8556974118464477,0.849452820172358,0.8489266685695257,353116,0.2038129998254589,4906.458375355735,1.3502521514892578,1.3502521514892578,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed3407.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_positional_encoding_seed3407.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_positional_encoding_seed3407.csv,,
asl_dataset,plus_positional_encoding,1234,0.8910891089108911,0.8547854785478548,0.924092409240924,0.8707743889339331,0.8209636282525021,0.9025215348205512,0.8872352141630812,0.8877630218754168,0.8689820100534387,353116,0.207632000092417,4816.213298310954,1.3502521514892578,1.3502521514892578,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_positional_encoding_seed1234.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_positional_encoding_seed1234.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_positional_encoding_seed1234.csv,,
asl_dataset,plus_spatial_attention,42,0.6567656765676567,0.6006600660066007,0.7095709570957096,0.6219045517986432,0.5668397416405991,0.6591401530677377,0.6330059033168545,0.6239644897954275,0.6408135515278371,369756,0.4928429998108186,2029.0437327584189,1.4149160385131836,1.4149160385131836,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed42.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed42.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_spatial_attention_seed42.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_spatial_attention_seed42.csv,,
asl_dataset,plus_spatial_attention,2024,0.8943894389438944,0.8613036303630363,0.9306930693069309,0.87325647692027,0.8256621111891753,0.9092626800260106,0.8873700837516701,0.8948612399505257,0.8820770499341928,369756,0.4447200000868179,2248.6058639251232,1.4149446487426758,1.4149446487426758,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2024.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_spatial_attention_seed2024.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_spatial_attention_seed2024.csv,,
asl_dataset,plus_spatial_attention,2025,0.924092409240924,0.8943069306930693,0.9537953795379538,0.9149884562191698,0.8754087684469751,0.9418087547185564,0.920163005823412,0.9314445475159762,0.9191413744985174,369756,0.4849829999147914,2061.927944228342,1.4149446487426758,1.4149446487426758,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed2025.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_spatial_attention_seed2025.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_spatial_attention_seed2025.csv,,
asl_dataset,plus_spatial_attention,3407,0.8547854785478548,0.8151815181518152,0.8910891089108911,0.8375723643238018,0.7886989083828669,0.8705346955795727,0.8507615424179402,0.8435744810744811,0.8438396920539779,369756,0.5618369998410344,1779.8756583901363,1.4149446487426758,1.4149446487426758,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed3407.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_spatial_attention_seed3407.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_spatial_attention_seed3407.csv,,
asl_dataset,plus_spatial_attention,1234,0.8613861386138614,0.8184818481848185,0.8976897689768977,0.8369922787421679,0.7823661002768323,0.874127679669743,0.8553864511431626,0.8497530247530246,0.8402664795521939,369756,0.5046149998088367,1981.708828272703,1.4149446487426758,1.4149446487426758,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_spatial_attention_seed1234.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_spatial_attention_seed1234.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_spatial_attention_seed1234.csv,,
asl_dataset,plus_residual,42,0.8877887788778878,0.8547854785478548,0.924092409240924,0.8816543841638994,0.8395361675632419,0.9106243034354712,0.8866765997392341,0.8836102389673819,0.8845275755990042,369756,0.4635940000298433,2157.059841015255,1.4146041870117188,1.4146041870117188,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed42.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed42.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_residual_seed42.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_residual_seed42.csv,,
asl_dataset,plus_residual,2024,0.8085808580858086,0.7623762376237624,0.8514851485148515,0.7677026792658309,0.7163286004272131,0.8049669935698361,0.7963329036347074,0.7842323092711291,0.7753615432186861,369756,0.4568750000908039,2188.782489305061,1.414693832397461,1.414693832397461,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2024.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_residual_seed2024.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_residual_seed2024.csv,,
asl_dataset,plus_residual,2025,0.9075907590759076,0.8712871287128713,0.9372937293729372,0.8970981659303006,0.855517911539815,0.9249614728897636,0.904638764538924,0.9062074829931974,0.8992739403453689,369756,0.4956409998703748,2017.5893444277824,1.414693832397461,1.414693832397461,,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_dataset\deployment\plus_residual_seed2025.engine,355264.0,710528.0,351772.0,ok,skipped_by_DEPLOYMENT_EXPORT_VARIANTS_or_RUN_ONNX_EXPORT_false,skipped,./multi_dataset_results_fixed_labels\asl_dataset\deployment\trtexec_command_plus_residual_seed2025.txt,./multi_dataset_results_fixed_labels\asl_dataset\deployment\deployment_stats_plus_residual_seed2025.csv,,
