dataset,variant,seed,accuracy,accuracy_ci_low,accuracy_ci_high,macro_f1,macro_f1_ci_low,macro_f1_ci_high,weighted_f1,precision_macro,recall_macro,params,latency_ms,fps,model_file_size_mb,pth_model_size_mb,onnx_model_size_mb,tensorrt_engine_size_mb,tensorrt_version,trtexec_available,tensorrt_conversion_status,tensorrt_parity_status,tensorrt_command,onnx_path,tensorrt_engine_path,macs,flops_approx,thop_params,flops_status,onnx_export_status,onnx_parity_status,onnx_max_abs_diff,onnx_argmax_match,tensorrt_command_file,deployment_stats_path
asl_large_dataset,baseline_pointnet,2024,0.9681193561052218,0.9652120141342756,0.9711052218296036,0.9638415711179704,0.9605281025440208,0.96730581420935,0.9681096496856398,0.9640003547014367,0.963913571722305,41180,0.6116399998427369,1634.9486630323672,0.1676502227783203,0.1676502227783203,0.1573514938354492,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2024.engine,393152.0,786304.0,41180.0,ok,ok,ok,0.0112572014331817,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_pointnet_seed2024.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_pointnet_seed2024.csv
asl_large_dataset,baseline_pointnet,2025,0.9707106399685904,0.9678818217510796,0.9737730663525715,0.9678860399655654,0.9645793223156784,0.971139060824056,0.9707363632309446,0.9678652808120072,0.9680738053115802,41180,0.617140999820549,1620.3752469707538,0.1676502227783203,0.1676502227783203,0.1573514938354492,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed2025.engine,393152.0,786304.0,41180.0,ok,ok,ok,0.0190277099609375,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_pointnet_seed2025.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_pointnet_seed2025.csv
asl_large_dataset,baseline_pointnet,3407,0.9676482135846094,0.9645838241067922,0.9707126030624263,0.9638185136466662,0.960216582637304,0.967205407871865,0.9676789157890684,0.963798580383825,0.963986060670301,41180,0.610787000041455,1637.231964550864,0.1676502227783203,0.1676502227783203,0.1573514938354492,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed3407.engine,393152.0,786304.0,41180.0,ok,ok,ok,0.0106706619262695,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_pointnet_seed3407.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_pointnet_seed3407.csv
asl_large_dataset,baseline_pointnet,1234,0.969454259913624,0.9665488810365136,0.9721260306242638,0.9652335030217872,0.9619289695975678,0.9684222732006168,0.969425704958832,0.9653113398035896,0.9653588564003864,41180,0.6113459999323823,1635.7349195228312,0.1676502227783203,0.1676502227783203,0.1573514938354492,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_pointnet_seed1234.engine,393152.0,786304.0,41180.0,ok,ok,ok,0.0077419281005859,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_pointnet_seed1234.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_pointnet_seed1234.csv
asl_large_dataset,baseline_gcn,42,0.9879858657243816,0.9861012956419316,0.9898704358068317,0.9858829334558976,0.9835273865248066,0.9881826453243298,0.9879793891665004,0.9861186192577904,0.9859312725705228,355932,0.4313200002070516,2318.4642481683163,1.3630599975585938,1.3630599975585938,1.361919403076172,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed42.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed42.engine,441280.0,882560.0,355932.0,ok,ok,ok,1.33514404296875e-05,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_gcn_seed42.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_gcn_seed42.csv
asl_large_dataset,baseline_gcn,2024,0.989948959560267,0.988064389477817,0.9915979583824108,0.9874458559176436,0.9851883702878248,0.989488400939396,0.9899423046865552,0.9875131915610804,0.987458163733501,355932,0.4385849999380298,2280.059737887287,1.3630847930908203,1.3630847930908203,1.361919403076172,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2024.engine,441280.0,882560.0,355932.0,ok,ok,ok,4.76837158203125e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_gcn_seed2024.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_gcn_seed2024.csv
asl_large_dataset,baseline_gcn,2025,0.9893207695327836,0.9874361994503336,0.9909697683549272,0.9870895565698868,0.984722776141206,0.9890745382040091,0.9893189031752512,0.986907042313338,0.9873118905808804,355932,0.4089560001739301,2445.2508327905625,1.3630847930908203,1.3630847930908203,1.361919403076172,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed2025.engine,441280.0,882560.0,355932.0,ok,ok,ok,2.384185791015625e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_gcn_seed2025.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_gcn_seed2025.csv
asl_large_dataset,baseline_gcn,3407,0.9896348645465252,0.9877502944640754,0.9913623871221044,0.9873025855630192,0.9849944194489292,0.9894736273175972,0.9896238281167838,0.9873865667468948,0.9872880394379556,355932,0.4265469999518245,2344.407533315069,1.3630847930908203,1.3630847930908203,1.361919403076172,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed3407.engine,441280.0,882560.0,355932.0,ok,ok,ok,5.7220458984375e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_gcn_seed3407.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_gcn_seed3407.csv
asl_large_dataset,baseline_gcn,1234,0.9881429132312524,0.986336866902238,0.9901060070671378,0.9856493197568018,0.9833883611099332,0.9880452834244052,0.9881426848441408,0.985851646608856,0.9856712463323688,355932,0.41993699996965,2381.3095775610927,1.3630847930908203,1.3630847930908203,1.361919403076172,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_gcn_seed1234.engine,441280.0,882560.0,355932.0,ok,ok,ok,4.76837158203125e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_gcn_seed1234.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_gcn_seed1234.csv
asl_large_dataset,baseline_transformer_lite,42,0.9924617196702002,0.9909697683549272,0.9937985865724382,0.9914209534418104,0.9896767718202448,0.9930423279675564,0.9924637082153124,0.991270227598125,0.9916246023182496,420060,0.8920039999065921,1121.0712060761127,1.6141090393066406,1.6141090393066406,1.6582908630371094,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed42.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed42.engine,1064896.0,2129792.0,385436.0,ok,ok,ok,4.76837158203125e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_transformer_lite_seed42.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_transformer_lite_seed42.csv
asl_large_dataset,baseline_transformer_lite,2024,0.9939536709854732,0.9925402434236356,0.9952100510404396,0.9926940583646748,0.9909385387609676,0.994174883883894,0.9939590030142385,0.9925628715123634,0.992854002046868,420060,0.9453519998351112,1057.807039255664,1.614175796508789,1.614175796508789,1.6582908630371094,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2024.engine,1064896.0,2129792.0,385436.0,ok,ok,ok,4.76837158203125e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_transformer_lite_seed2024.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_transformer_lite_seed2024.csv
asl_large_dataset,baseline_transformer_lite,2025,0.9940321947389084,0.9926187671770712,0.9953690616411464,0.9930208493020743,0.9913609765914284,0.9946381206348596,0.9940392667382344,0.9928813089670634,0.9931908105743408,420060,0.9302989998832344,1074.9232237436715,1.614175796508789,1.614175796508789,1.6582908630371094,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed2025.engine,1064896.0,2129792.0,385436.0,ok,ok,ok,5.7220458984375e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_transformer_lite_seed2025.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_transformer_lite_seed2025.csv
asl_large_dataset,baseline_transformer_lite,3407,0.994110718492344,0.9926972909305064,0.995445622300746,0.9932779724487496,0.9917619063442928,0.9947778772360912,0.9941151265471924,0.9931305427203768,0.993440373340778,420060,1.0688999999547375,935.5412106299416,1.614175796508789,1.614175796508789,1.6582908630371094,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed3407.engine,1064896.0,2129792.0,385436.0,ok,ok,ok,3.814697265625e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_transformer_lite_seed3407.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_transformer_lite_seed3407.csv
asl_large_dataset,baseline_transformer_lite,1234,0.9945818610129564,0.9932469572045544,0.9958382410679232,0.9937250297531862,0.9921618536262096,0.9952034150268682,0.9945825459887468,0.9937601591503484,0.993746655098968,420060,0.8941779998713173,1118.3455644669314,1.614175796508789,1.614175796508789,1.6582908630371094,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\baseline_transformer_lite_seed1234.engine,1064896.0,2129792.0,385436.0,ok,ok,ok,3.337860107421875e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_baseline_transformer_lite_seed1234.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_baseline_transformer_lite_seed1234.csv
asl_large_dataset,full_model,42,0.9923831959167648,0.990891244601492,0.9937180997251668,0.9912102093817288,0.9894498486735256,0.9928296212306426,0.9923839969288898,0.9912219855918152,0.991263657040817,369951,0.5064010000205599,1974.719639099054,1.4159173965454102,1.4159173965454102,1.4241437911987305,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed42.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed42.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed42.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed42.engine,359296.0,718592.0,351967.0,ok,ok,ok,2.6702880859375e-05,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_full_model_seed42.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_full_model_seed42.csv
asl_large_dataset,full_model,2024,0.992226148409894,0.9906556733411858,0.9937180997251668,0.99065221125167,0.9886887294586464,0.9924221895210034,0.992234159481002,0.9904700613131562,0.9908974576860382,369951,0.5631660000653937,1775.6753779238838,1.415949821472168,1.415949821472168,1.4241437911987305,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2024.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2024.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2024.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2024.engine,359296.0,718592.0,351967.0,ok,ok,ok,5.7220458984375e-06,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_full_model_seed2024.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_full_model_seed2024.csv
asl_large_dataset,full_model,2025,0.990341578327444,0.9886140557518648,0.9918354927365528,0.9887184734048936,0.986652038345036,0.990481419111836,0.9903509537580848,0.9885559044727102,0.9889168879871164,369951,0.6207660000654869,1610.9129686460055,1.415949821472168,1.415949821472168,1.4241437911987305,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2025.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2025.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2025.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed2025.engine,359296.0,718592.0,351967.0,ok,ok,ok,1.1444091796875e-05,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_full_model_seed2025.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_full_model_seed2025.csv
asl_large_dataset,full_model,3407,0.9925402434236356,0.9909678052610914,0.9939556340793092,0.991096551586324,0.9891712869087894,0.9928313138744514,0.9925373309332212,0.9910788614605374,0.9911285401221752,369951,0.5404499999713153,1850.309927010964,1.415949821472168,1.415949821472168,1.4241437911987305,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed3407.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed3407.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed3407.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed3407.engine,359296.0,718592.0,351967.0,ok,ok,ok,1.52587890625e-05,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_full_model_seed3407.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_full_model_seed3407.csv
asl_large_dataset,full_model,1234,0.9912053396152336,0.989554377699254,0.9926972909305064,0.9898165116954968,0.9878445688927536,0.9915097615734452,0.9912038533669592,0.9899001882746103,0.98983312676544,369951,0.4952100000809878,2019.3453279143343,1.415949821472168,1.415949821472168,1.4241437911987305,,not_available: ModuleNotFoundError: No module named 'tensorrt',False,not_run_RUN_TENSORRT_CONVERSION_false,not_run_no_engine_or_runtime,trtexec --onnx=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed1234.onnx --saveEngine=./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed1234.engine --explicitBatch --fp16,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed1234.onnx,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\full_model_seed1234.engine,359296.0,718592.0,351967.0,ok,ok,ok,1.1444091796875e-05,1.0,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\trtexec_command_full_model_seed1234.txt,./multi_dataset_results_fixed_labels\asl_large_dataset\deployment\deployment_stats_full_model_seed1234.csv
